"YY","QTR","flag_code","LAT5","LON5","cwp_grid","HHOOKS","ALB_C","ALB_N","YFT_C","YFT_N","BET_C","BET_N","MLS_C","MLS_N","BLM_C","BLM_N","BUM_C","BUM_N","SWO_C","SWO_N","OTH_C","OTH_N"
"1952","2","JP","40N","140E","61400014000","3487.08","0","0","0","0","0","0","0","0","0","0","0","0","1.136","24","1.453","36"
"1952","2","JP","40N","145E","61400014500","6064.68","0","0","0","0","0","0","0","0","0","0","0","0","7.813","165","3.43","85"
"1952","2","JP","40N","150E","61400015000","3618.98","0","0","0","0","0","0","0","0","0","0","0","0","3.22","68","0.767","19"
"1952","3","  ","00N","125E","61000012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","00N","130E","61000013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","00N","140E","61000014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","00N","160E","61000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","00N","165E","61000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","00N","175E","61000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","00N","175W","64000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","00N","180W","64000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05N","125E","61050012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05N","135E","61050013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05N","155E","61050015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05N","160E","61050016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05N","165W","64050016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05N","170E","61050017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05N","170W","64050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05N","175W","64050017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05N","180W","64050017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05S","150E","62000015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05S","155E","62000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05S","160E","62000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","05S","165E","62000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","10N","125E","61100012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","10N","155E","61100015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","10N","165W","64100016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","10N","175W","64100017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","10N","180W","64100017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","10S","150E","62050015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","10S","165E","62050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","15N","145E","61150014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","15N","150E","61150015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","15N","170W","64150016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","15S","160E","62100016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","15S","165E","62100016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","20N","140E","61200014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","20N","150E","61200015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","25N","120E","61250012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","25N","125E","61250012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","25N","130E","61250013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","25N","170W","64250016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","25N","175W","64250017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","25N","180W","64250017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","30N","120E","61300012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","30N","130E","61300013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","30N","140E","61300014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","35N","150E","61350015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","35N","170E","61350017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","40N","160E","61400016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","40N","165E","61400016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","  ","40N","170E","61400017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","3","JP","05N","175E","61050017500","3021.63","1.548","73","83.93","2860","230.719","5627","0.385","5","0.71","21","252.971","4328","0.758","16","85.432","2954"
"1952","3","JP","10N","170W","64100016500","3826.59","3.003","119","8.9","275","485.383","11838","1.155","15","0.169","5","253.907","4344","3.646","77","11.316","520"
"1952","3","JP","10S","155E","62050015500","4913.96","2.515","169","526.862","20888","70.524","1720","0","0","5.245","155","102.287","1750","2.699","57","541.771","23031"
"1952","3","JP","10S","160E","62050016000","7395.79","30.886","2114","822.702","31489","102.67","2504","0.077","1","11.032","326","233.741","3999","2.605","55","837.365","33753"
"1952","3","JP","30N","125E","61300012500","5518.96","0","0","0","0","0","0","241.349","3134","178.067","5262","8.358","143","13.874","293","1.449","132"
"1952","3","JP","35N","140E","61350014000","17436.06","0.07","5","2.432","88","35.549","867","85.097","1105","0.169","5","3.331","57","53.837","1137","316.062","7876"
"1952","3","JP","35N","145E","61350014500","3957.2","0.07","5","0.138","5","15.909","388","46.822","608","0","0","2.105","36","12.737","269","35.243","875"
"1952","3","JP","35N","155E","61350015500","3908.52","0.07","5","0.718","26","69.499","1695","117.364","1524","0","0","10.228","175","2.936","62","0.828","36"
"1952","3","JP","35N","160E","61350016000","7477.45","2.062","109","0.597","16","332.856","8118","188.52","2448","0.169","5","20.574","352","11.46","242","1.745","135"
"1952","3","JP","35N","165E","61350016500","4077.14","9.91","524","2.834","76","143.589","3502","152.172","1976","0","0","7.014","120","9.233","195","3.529","201"
"1952","3","JP","40N","140E","61400014000","3702.74","0","0","0.314","10","7.831","191","21.255","276","0","0","0","0","15.057","318","57.949","1442"
"1952","3","JP","40N","145E","61400014500","8430.18","0","0","0","0","0.205","5","4.62","60","0","0","0","0","11.079","234","2.542","63"
"1952","3","JP","40N","150E","61400015000","19888.34","0","0","0.596","19","27.348","667","126.143","1638","0.169","5","2.046","35","227.896","4813","17.422","436"
"1952","3","JP","40N","155E","61400015500","18430.83","0","0","0","0","46.824","1142","91.256","1185","0","0","3.331","57","357.635","7553","1.574","39"
"1952","4","  ","00N","120E","61000012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","00N","125E","61000012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","00N","135E","61000013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","00N","140E","61000014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","00N","145E","61000014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","00N","160W","64000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","00N","165W","64000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","00N","170E","61000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","00N","170W","64000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","00N","175E","61000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","00N","175W","64000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","05N","115E","61050011500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","05N","125E","61050012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","05N","140E","61050014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","05N","160W","64050015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","05N","165E","61050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","05N","165W","64050016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","05N","170W","64050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","05S","135E","62000013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","05S","145E","62000014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","05S","150E","62000015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","05S","155E","62000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","10N","130E","61100013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","10N","160E","61100016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","10N","165E","61100016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","10N","165W","64100016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","10N","170W","64100016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","10N","175W","64100017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","10S","150E","62050015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","10S","155E","62050015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","10S","165E","62050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","15N","115E","61150011500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","15S","150E","62100015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","15S","160E","62100016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","15S","165E","62100016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","20N","140E","61200014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","20N","150E","61200015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","20N","170W","64200016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","20N","180W","64200017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","20S","155E","62150015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","25N","120E","61250012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","25N","125E","61250012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","25N","135E","61250013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","25N","140E","61250014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","25N","150E","61250015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","25N","170W","64250016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","25N","175W","64250017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","25N","180W","64250017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","30N","125E","61300012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","30N","130E","61300013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","30N","140E","61300014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","30N","165E","61300016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","30N","170E","61300017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","35S","150E","62300015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","40N","145E","61400014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","40N","160E","61400016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","  ","45N","160E","61450016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1952","4","JP","00N","130E","61000013000","4725.83","13.13","628","423.553","14871","179.365","4370","0.154","2","3.926","116","78.44","1342","2.179","46","436.831","16126"
"1952","4","JP","00N","180W","64000017500","4090.86","1.219","57","394.1","12617","111.075","2709","2.002","26","1.049","31","186.806","3196","1.705","36","397.852","13239"
"1952","4","JP","05N","130E","61050013000","5534.36","1.903","91","339.388","11916","295.07","7189","1.848","24","2.944","87","109.477","1873","5.256","111","345.426","12470"
"1952","4","JP","05N","135E","61050013500","4351.05","0.544","26","237.737","8347","218.768","5330","1.463","19","0.338","10","85.454","1462","1.989","42","244.128","8935"
"1952","4","JP","05N","170E","61050017000","6591.2","2.311","109","189.928","6472","416.049","10147","4.004","52","0.508","15","303.648","5195","1.185","25","197.376","7588"
"1952","4","JP","05N","175E","61050017500","4539.49","1.548","73","75.244","2564","310.877","7582","4.466","58","1.049","31","219.655","3758","0.994","21","78.583","2896"
"1952","4","JP","05N","175W","64050017000","16781.61","5.666","265","260.317","8334","1385.913","33801","8.471","110","2.132","63","709.291","12135","3.693","78","286.117","11448"
"1952","4","JP","05N","180W","64050017500","8869.96","2.566","120","133.22","4265","673.747","16432","4.774","62","1.59","47","398.863","6824","1.232","26","144.16","5702"
"1952","4","JP","05S","140E","62000014000","3622.62","5.79","389","380.29","15077","20.87","509","0","0","5.617","166","82.824","1417","4.924","104","387.01","15689"
"1952","4","JP","10N","170E","61100017000","8404.37","9.839","431","138.863","4303","635.819","15507","3.157","41","0.676","20","307.623","5263","2.226","47","144.45","4911"
"1952","4","JP","10N","175E","61100017500","6496.63","35.066","1536","82.581","2559","574.808","14019","6.777","88","2.301","68","146.184","2501","1.705","36","88.468","3240"
