yy,mm,lat5,lon5,cwp_grid,days,skj_c,yft_c,oth_c
2007,12,"30N","125E","61300012500",0,0.000,0.000,0.000
2007,12,"30N","130E","61300013000",0,0.000,0.000,0.000
2007,12,"30N","135E","61300013500",0,0.000,0.000,0.000
2007,12,"40S","170E","62350017000",0,0.000,0.000,0.000
2007,12,"45S","175E","62400017500",0,0.000,0.000,0.000
2008,1,"00N","120E","61000012000",190,1039.243,156.674,0.000
2008,1,"00N","125E","61000012500",399,2078.496,313.341,0.000
2008,1,"00N","160E","61000016000",0,0.000,0.000,0.000
2008,1,"05N","160E","61050016000",0,0.000,0.000,0.000
2008,1,"05N","165E","61050016500",0,0.000,0.000,0.000
2008,1,"05N","170E","61050017000",0,0.000,0.000,0.000
2008,1,"05S","120E","62000012000",390,2078.505,313.335,0.000
2008,1,"05S","125E","62000012500",380,2078.505,313.329,0.000
2008,1,"05S","130E","62000013000",387,2078.496,313.335,0.000
2008,1,"05S","165E","62000016500",0,0.000,0.000,0.000
2008,1,"05S","170E","62000017000",0,0.000,0.000,0.000
2008,1,"10N","155E","61100015500",0,0.000,0.000,0.000
2008,1,"10N","160E","61100016000",0,0.000,0.000,0.000
2008,1,"10N","165E","61100016500",0,0.000,0.000,0.000
2008,1,"10N","170E","61100017000",0,0.000,0.000,0.000
2008,1,"10S","120E","62050012000",195,1039.246,156.663,0.000
2008,1,"10S","155E","62050015500",71,106.434,12.536,0.000
2008,1,"10S","160E","62050016000",0,0.000,0.000,0.000
2008,1,"10S","165E","62050016500",0,0.000,0.000,0.000
2008,1,"10S","170E","62050017000",0,0.000,0.000,0.000
2008,1,"15N","150E","61150015000",0,0.000,0.000,0.000
2008,1,"15N","155E","61150015500",0,0.000,0.000,0.000
2008,1,"15N","160E","61150016000",0,0.000,0.000,0.000
2008,1,"20N","130E","61200013000",0,0.000,0.000,0.000
2008,1,"20N","135E","61200013500",0,0.000,0.000,0.000
2008,1,"20N","140E","61200014000",0,0.000,0.000,0.000
2008,1,"20N","145E","61200014500",116,864.200,14.400,0.000
2008,1,"20N","150E","61200015000",187,941.300,1.300,0.000
2008,1,"20N","155E","61200015500",86,701.000,0.000,0.000
2008,1,"20N","160E","61200016000",0,0.000,0.000,0.000
2008,1,"25N","125E","61250012500",0,0.000,0.000,0.000
2008,1,"25N","130E","61250013000",0,0.000,0.000,0.000
2008,1,"25N","145E","61250014500",0,0.000,0.000,0.000
2008,1,"25N","150E","61250015000",0,0.000,0.000,0.000
2008,1,"30N","125E","61300012500",0,0.000,0.000,0.000
2008,1,"30N","130E","61300013000",0,0.000,0.000,0.000
2008,1,"30N","135E","61300013500",0,0.000,0.000,0.000
2008,1,"30N","140E","61300014000",0,0.000,0.000,0.000
2008,1,"45S","175E","62400017500",0,0.000,0.000,0.000
2008,2,"00N","120E","61000012000",228,1039.243,156.674,0.000
2008,2,"00N","125E","61000012500",462,2078.496,313.341,0.000
2008,2,"00N","160E","61000016000",0,0.000,0.000,0.000
2008,2,"00N","165E","61000016500",0,0.000,0.000,0.000
2008,2,"00N","170E","61000017000",0,0.000,0.000,0.000
2008,2,"00N","175E","61000017500",0,0.000,0.000,0.000
2008,2,"05N","160E","61050016000",0,0.000,0.000,0.000
2008,2,"05N","165E","61050016500",60,500.500,0.000,0.000
2008,2,"05S","120E","62000012000",465,2078.505,313.335,0.000
2008,2,"05S","125E","62000012500",456,2078.505,313.329,0.000
2008,2,"05S","130E","62000013000",459,2078.496,313.335,0.000
2008,2,"05S","160E","62000016000",0,0.000,0.000,0.000
2008,2,"05S","165E","62000016500",0,0.000,0.000,0.000
2008,2,"05S","170E","62000017000",0,0.000,0.000,0.000
2008,2,"10N","150E","61100015000",0,0.000,0.000,0.000
2008,2,"10N","155E","61100015500",0,0.000,0.000,0.000
2008,2,"10N","160E","61100016000",0,0.000,0.000,0.000
2008,2,"10N","165E","61100016500",0,0.000,0.000,0.000
2008,2,"10S","120E","62050012000",234,1039.246,156.663,0.000
2008,2,"10S","160E","62050016000",0,0.000,0.000,0.000
2008,2,"10S","165E","62050016500",0,0.000,0.000,0.000
2008,2,"10S","170E","62050017000",0,0.000,0.000,0.000
2008,2,"15N","140E","61150014000",0,0.000,0.000,0.000
2008,2,"15N","145E","61150014500",0,0.000,0.000,0.000
2008,2,"15N","150E","61150015000",0,0.000,0.000,0.000
2008,2,"15N","160E","61150016000",0,0.000,0.000,0.000
2008,2,"20N","125E","61200012500",0,0.000,0.000,0.000
2008,2,"20N","130E","61200013000",0,0.000,0.000,0.000
2008,2,"20N","135E","61200013500",0,0.000,0.000,0.000
2008,2,"20N","140E","61200014000",0,0.000,0.000,0.000
2008,2,"20N","145E","61200014500",98,441.400,2.300,0.000
2008,2,"20N","150E","61200015000",52,204.700,1.000,0.000
2008,2,"20N","155E","61200015500",0,0.000,0.000,0.000
2008,2,"20N","160E","61200016000",0,0.000,0.000,0.000
2008,2,"25N","125E","61250012500",192,160.200,217.200,0.100
2008,2,"25N","130E","61250013000",132,105.900,63.800,0.000
2008,2,"25N","135E","61250013500",0,0.000,0.000,0.000
2008,2,"25N","140E","61250014000",0,0.000,0.000,0.000
2008,2,"25N","145E","61250014500",0,0.000,0.000,0.000
2008,2,"30N","125E","61300012500",0,0.000,0.000,0.000
2008,2,"30N","130E","61300013000",53,52.400,6.700,0.000
2008,2,"30N","135E","61300013500",0,0.000,0.000,0.000
2008,2,"30N","140E","61300014000",0,0.000,0.000,0.000
2008,3,"00N","120E","61000012000",190,1039.243,156.674,0.000
2008,3,"00N","125E","61000012500",378,2078.496,313.341,0.000
2008,3,"00N","165E","61000016500",0,0.000,0.000,0.000
2008,3,"00N","170E","61000017000",0,0.000,0.000,0.000
2008,3,"00N","175E","61000017500",0,0.000,0.000,0.000
2008,3,"05N","140E","61050014000",0,0.000,0.000,0.000
2008,3,"05N","145E","61050014500",0,0.000,0.000,0.000
2008,3,"05N","150E","61050015000",59,678.000,0.300,0.000
2008,3,"05N","155E","61050015500",118,1033.000,1.500,0.000
2008,3,"05N","160E","61050016000",76,730.000,1.000,0.000
2008,3,"05N","165E","61050016500",0,0.000,0.000,0.000
2008,3,"05N","170E","61050017000",0,0.000,0.000,0.000
2008,3,"05S","120E","62000012000",375,2078.505,313.335,0.000
2008,3,"05S","125E","62000012500",380,2078.505,313.329,0.000
2008,3,"05S","130E","62000013000",369,2078.496,313.335,0.000
2008,3,"05S","165E","62000016500",0,0.000,0.000,0.000
2008,3,"05S","170E","62000017000",0,0.000,0.000,0.000
2008,3,"05S","175E","62000017500",0,0.000,0.000,0.000
2008,3,"10N","140E","61100014000",0,0.000,0.000,0.000
2008,3,"10N","145E","61100014500",0,0.000,0.000,0.000
2008,3,"10N","150E","61100015000",0,0.000,0.000,0.000
2008,3,"10N","155E","61100015500",0,0.000,0.000,0.000
2008,3,"10S","120E","62050012000",182,1039.246,156.663,0.000
2008,3,"10S","155E","62050015500",0,0.000,0.000,0.000
2008,3,"10S","160E","62050016000",0,0.000,0.000,0.000
2008,3,"10S","165E","62050016500",0,0.000,0.000,0.000
2008,3,"10S","170E","62050017000",0,0.000,0.000,0.000
2008,3,"10S","175E","62050017500",0,0.000,0.000,0.000
2008,3,"15N","135E","61150013500",0,0.000,0.000,0.000
2008,3,"15N","140E","61150014000",0,0.000,0.000,0.000
2008,3,"15N","150E","61150015000",0,0.000,0.000,0.000
2008,3,"20N","125E","61200012500",0,0.000,0.000,0.000
2008,3,"20N","130E","61200013000",70,102.200,1.700,0.000
2008,3,"20N","135E","61200013500",132,400.900,8.400,0.000
2008,3,"20N","140E","61200014000",0,0.000,0.000,0.000
2008,3,"20N","145E","61200014500",0,0.000,0.000,0.000
2008,3,"20N","150E","61200015000",0,0.000,0.000,0.000
2008,3,"25N","125E","61250012500",409,661.300,208.400,0.400
2008,3,"25N","130E","61250013000",0,0.000,0.000,0.000
2008,3,"25N","135E","61250013500",72,154.200,11.700,0.000
2008,3,"25N","140E","61250014000",145,365.800,13.000,0.300
2008,3,"25N","145E","61250014500",0,0.000,0.000,0.000
2008,3,"30N","125E","61300012500",0,0.000,0.000,0.000
2008,3,"30N","130E","61300013000",0,0.000,0.000,0.000
2008,3,"30N","135E","61300013500",0,0.000,0.000,0.000
2008,3,"40S","170E","62350017000",0,0.000,0.000,0.000
2008,3,"40S","175E","62350017500",0,0.000,0.000,0.000
2008,4,"00N","120E","61000012000",152,1039.243,156.674,0.000
2008,4,"00N","125E","61000012500",294,2078.496,313.341,0.000
2008,4,"00N","140E","61000014000",0,0.000,0.000,0.000
2008,4,"00N","145E","61000014500",0,0.000,0.000,0.000
2008,4,"00N","150E","61000015000",0,0.000,0.000,0.000
2008,4,"00N","155E","61000015500",0,0.000,0.000,0.000
2008,4,"00N","160E","61000016000",0,0.000,0.000,0.000
2008,4,"05N","135E","61050013500",53,539.000,1.000,0.000
2008,4,"05N","140E","61050014000",0,0.000,0.000,0.000
2008,4,"05N","145E","61050014500",0,0.000,0.000,0.000
2008,4,"05N","150E","61050015000",67,413.000,1.000,0.000
2008,4,"05N","155E","61050015500",0,0.000,0.000,0.000
2008,4,"05S","120E","62000012000",300,2078.505,313.335,0.000
2008,4,"05S","125E","62000012500",304,2078.505,313.329,0.000
2008,4,"05S","130E","62000013000",288,2078.496,313.335,0.000
2008,4,"05S","160E","62000016000",0,0.000,0.000,0.000
2008,4,"10N","130E","61100013000",0,0.000,0.000,0.000
2008,4,"10N","135E","61100013500",78,925.000,0.000,0.000
2008,4,"10N","140E","61100014000",51,651.500,0.500,0.000
2008,4,"10N","145E","61100014500",0,0.000,0.000,0.000
2008,4,"10N","150E","61100015000",0,0.000,0.000,0.000
2008,4,"10N","155E","61100015500",0,0.000,0.000,0.000
2008,4,"10S","120E","62050012000",156,1039.246,156.663,0.000
2008,4,"10S","155E","62050015500",0,0.000,0.000,0.000
2008,4,"10S","160E","62050016000",0,0.000,0.000,0.000
2008,4,"10S","165E","62050016500",0,0.000,0.000,0.000
2008,4,"15N","130E","61150013000",0,0.000,0.000,0.000
2008,4,"15N","135E","61150013500",0,0.000,0.000,0.000
2008,4,"15N","150E","61150015000",0,0.000,0.000,0.000
2008,4,"20N","125E","61200012500",0,0.000,0.000,0.000
2008,4,"20N","130E","61200013000",0,0.000,0.000,0.000
2008,4,"20N","135E","61200013500",0,0.000,0.000,0.000
2008,4,"20N","140E","61200014000",0,0.000,0.000,0.000
2008,4,"20N","145E","61200014500",0,0.000,0.000,0.000
2008,4,"20N","150E","61200015000",0,0.000,0.000,0.000
2008,4,"25N","125E","61250012500",518,1723.300,270.800,2.900
2008,4,"25N","130E","61250013000",0,0.000,0.000,0.000
2008,4,"25N","135E","61250013500",61,101.400,0.600,0.000
2008,4,"25N","140E","61250014000",110,244.400,24.400,0.000
2008,4,"25N","145E","61250014500",0,0.000,0.000,0.000
2008,4,"30N","125E","61300012500",0,0.000,0.000,0.000
2008,4,"30N","130E","61300013000",0,0.000,0.000,0.000
2008,4,"30N","135E","61300013500",162,888.400,115.800,0.000
2008,4,"30N","140E","61300014000",0,0.000,0.000,0.000
2008,4,"35N","135E","61350013500",0,0.000,0.000,0.000
2008,4,"35N","140E","61350014000",0,0.000,0.000,0.000
2008,4,"45S","175E","62400017500",0,0.000,0.000,0.000
2008,5,"00N","120E","61000012000",152,1039.243,156.674,0.000
2008,5,"00N","125E","61000012500",294,2078.496,313.341,0.000
2008,5,"00N","150E","61000015000",0,0.000,0.000,0.000
2008,5,"00N","155E","61000015500",0,0.000,0.000,0.000
2008,5,"05N","135E","61050013500",172,1328.900,3.500,0.000
2008,5,"05N","140E","61050014000",175,2058.500,3.500,0.000
2008,5,"05N","145E","61050014500",0,0.000,0.000,0.000
2008,5,"05N","150E","61050015000",0,0.000,0.000,0.000
2008,5,"05N","155E","61050015500",0,0.000,0.000,0.000
2008,5,"05S","120E","62000012000",285,2078.505,313.335,0.000
2008,5,"05S","125E","62000012500",285,2078.505,313.329,0.000
2008,5,"05S","130E","62000013000",279,2078.496,313.335,0.000
2008,5,"05S","155E","62000015500",0,0.000,0.000,0.000
2008,5,"05S","160E","62000016000",0,0.000,0.000,0.000
2008,5,"10N","130E","61100013000",0,0.000,0.000,0.000
2008,5,"10N","135E","61100013500",85,581.500,1.200,0.000
2008,5,"10N","140E","61100014000",0,0.000,0.000,0.000
2008,5,"10N","145E","61100014500",0,0.000,0.000,0.000
2008,5,"10S","120E","62050012000",143,1039.246,156.663,0.000
2008,5,"10S","155E","62050015500",0,0.000,0.000,0.000
2008,5,"10S","160E","62050016000",0,0.000,0.000,0.000
2008,5,"15N","135E","61150013500",0,0.000,0.000,0.000
2008,5,"15N","140E","61150014000",0,0.000,0.000,0.000
2008,5,"20N","135E","61200013500",0,0.000,0.000,0.000
2008,5,"20N","140E","61200014000",0,0.000,0.000,0.000
2008,5,"20N","145E","61200014500",0,0.000,0.000,0.000
2008,5,"20N","150E","61200015000",0,0.000,0.000,0.000
2008,5,"25N","125E","61250012500",223,933.000,154.900,1.500
2008,5,"25N","130E","61250013000",0,0.000,0.000,0.000
2008,5,"25N","135E","61250013500",0,0.000,0.000,0.000
2008,5,"25N","140E","61250014000",0,0.000,0.000,0.000
2008,5,"25N","145E","61250014500",0,0.000,0.000,0.000
2008,5,"25N","150E","61250015000",0,0.000,0.000,0.000
2008,5,"30N","125E","61300012500",0,0.000,0.000,0.000
2008,5,"30N","130E","61300013000",0,0.000,0.000,0.000
2008,5,"30N","135E","61300013500",200,834.000,41.400,1.200
2008,5,"30N","140E","61300014000",298,1467.300,45.400,0.000
2008,5,"30N","145E","61300014500",157,1374.300,1.400,0.000
2008,5,"30N","150E","61300015000",0,0.000,0.000,0.000
2008,5,"35N","140E","61350014000",58,323.200,0.000,0.000
2008,5,"35N","145E","61350014500",0,0.000,0.000,0.000
2008,5,"35N","150E","61350015000",0,0.000,0.000,0.000
2008,5,"35N","155E","61350015500",0,0.000,0.000,0.000
2008,5,"35N","160E","61350016000",0,0.000,0.000,0.000
2008,6,"00N","120E","61000012000",133,1039.243,156.674,0.000
2008,6,"00N","125E","61000012500",273,2078.496,313.341,0.000
2008,6,"05S","120E","62000012000",270,2078.505,313.335,0.000
2008,6,"05S","125E","62000012500",266,2078.505,313.329,0.000
2008,6,"05S","130E","62000013000",261,2078.496,313.335,0.000
2008,6,"05S","160E","62000016000",0,0.000,0.000,0.000
2008,6,"10N","135E","61100013500",0,0.000,0.000,0.000
2008,6,"10S","120E","62050012000",143,1039.246,156.663,0.000
2008,6,"10S","155E","62050015500",0,0.000,0.000,0.000
2008,6,"10S","160E","62050016000",0,0.000,0.000,0.000
2008,6,"10S","165E","62050016500",0,0.000,0.000,0.000
2008,6,"15N","135E","61150013500",0,0.000,0.000,0.000
2008,6,"15N","140E","61150014000",0,0.000,0.000,0.000
2008,6,"20N","135E","61200013500",0,0.000,0.000,0.000
2008,6,"20N","140E","61200014000",0,0.000,0.000,0.000
2008,6,"25N","125E","61250012500",95,231.100,58.600,0.000
2008,6,"25N","130E","61250013000",0,0.000,0.000,0.000
2008,6,"25N","140E","61250014000",0,0.000,0.000,0.000
2008,6,"25N","145E","61250014500",0,0.000,0.000,0.000
2008,6,"30N","125E","61300012500",0,0.000,0.000,0.000
2008,6,"30N","130E","61300013000",0,0.000,0.000,0.000
2008,6,"30N","135E","61300013500",0,0.000,0.000,0.000
2008,6,"30N","140E","61300014000",116,381.300,35.800,0.000
2008,6,"30N","145E","61300014500",0,0.000,0.000,0.000
2008,6,"30N","150E","61300015000",0,0.000,0.000,0.000
2008,6,"30N","155E","61300015500",0,0.000,0.000,0.000
2008,6,"30N","160E","61300016000",0,0.000,0.000,0.000
2008,6,"30N","165E","61300016500",0,0.000,0.000,0.000
2008,6,"35N","140E","61350014000",1000,1324.300,38.200,0.000
2008,6,"35N","145E","61350014500",668,389.600,19.300,0.000
2008,6,"35N","150E","61350015000",0,0.000,0.000,0.000
2008,6,"35N","155E","61350015500",0,0.000,0.000,0.000
2008,6,"35N","160E","61350016000",0,0.000,0.000,0.000
2008,6,"40N","145E","61400014500",0,0.000,0.000,0.000
2008,6,"40N","150E","61400015000",0,0.000,0.000,0.000
2008,6,"40N","155E","61400015500",0,0.000,0.000,0.000
2008,6,"40S","170E","62350017000",0,0.000,0.000,0.000
2008,7,"00N","120E","61000012000",133,1039.243,156.674,0.000
2008,7,"00N","125E","61000012500",273,2078.496,313.341,0.000
2008,7,"05S","120E","62000012000",270,2078.505,313.335,0.000
2008,7,"05S","125E","62000012500",266,2078.505,313.329,0.000
2008,7,"05S","130E","62000013000",261,2078.496,313.335,0.000
2008,7,"10S","120E","62050012000",143,1039.246,156.663,0.000
2008,7,"10S","155E","62050015500",0,0.000,0.000,0.000
2008,7,"10S","160E","62050016000",0,0.000,0.000,0.000
2008,7,"10S","165E","62050016500",0,0.000,0.000,0.000
2008,7,"25N","125E","61250012500",0,0.000,0.000,0.000
2008,7,"25N","130E","61250013000",0,0.000,0.000,0.000
2008,7,"25N","140E","61250014000",0,0.000,0.000,0.000
2008,7,"25N","155E","61250015500",0,0.000,0.000,0.000
2008,7,"30N","125E","61300012500",96,248.700,13.400,0.000
2008,7,"30N","130E","61300013000",0,0.000,0.000,0.000
2008,7,"30N","135E","61300013500",0,0.000,0.000,0.000
2008,7,"30N","140E","61300014000",105,605.500,2.800,0.000
2008,7,"30N","145E","61300014500",0,0.000,0.000,0.000
2008,7,"30N","150E","61300015000",0,0.000,0.000,0.000
2008,7,"35N","140E","61350014000",198,1391.100,10.500,0.000
2008,7,"35N","145E","61350014500",695,6092.700,32.100,0.000
2008,7,"35N","150E","61350015000",241,2624.000,22.900,0.000
2008,7,"35N","155E","61350015500",178,2574.500,0.000,0.000
2008,7,"35N","160E","61350016000",0,0.000,0.000,0.000
2008,7,"35N","165E","61350016500",0,0.000,0.000,0.000
2008,7,"35N","170E","61350017000",0,0.000,0.000,0.000
2008,7,"40N","145E","61400014500",0,0.000,0.000,0.000
2008,7,"40N","150E","61400015000",183,81.000,0.000,0.000
2008,7,"40N","155E","61400015500",0,0.000,0.000,0.000
2008,7,"40N","160E","61400016000",0,0.000,0.000,0.000
2008,7,"40N","165E","61400016500",0,0.000,0.000,0.000
2008,7,"40N","170E","61400017000",0,0.000,0.000,0.000
2008,7,"40S","170E","62350017000",0,0.000,0.000,0.000
2008,8,"00N","120E","61000012000",304,1039.243,156.674,0.000
2008,8,"00N","125E","61000012500",588,2078.496,313.341,0.000
2008,8,"05S","120E","62000012000",585,2078.505,313.335,0.000
2008,8,"05S","125E","62000012500",589,2078.505,313.329,0.000
2008,8,"05S","130E","62000013000",576,2078.496,313.335,0.000
2008,8,"10S","120E","62050012000",299,1039.246,156.663,0.000
2008,8,"10S","155E","62050015500",0,0.000,0.000,0.000
2008,8,"10S","160E","62050016000",0,0.000,0.000,0.000
2008,8,"10S","165E","62050016500",0,0.000,0.000,0.000
2008,8,"15N","155E","61150015500",0,0.000,0.000,0.000
2008,8,"15N","160E","61150016000",0,0.000,0.000,0.000
2008,8,"15N","165E","61150016500",0,0.000,0.000,0.000
2008,8,"15N","170E","61150017000",0,0.000,0.000,0.000
2008,8,"20N","155E","61200015500",0,0.000,0.000,0.000
2008,8,"20N","160E","61200016000",0,0.000,0.000,0.000
2008,8,"20N","165E","61200016500",0,0.000,0.000,0.000
2008,8,"20N","170E","61200017000",0,0.000,0.000,0.000
2008,8,"25N","125E","61250012500",0,0.000,0.000,0.000
2008,8,"25N","130E","61250013000",0,0.000,0.000,0.000
2008,8,"25N","140E","61250014000",0,0.000,0.000,0.000
2008,8,"25N","155E","61250015500",0,0.000,0.000,0.000
2008,8,"30N","125E","61300012500",89,333.600,8.500,0.000
2008,8,"30N","130E","61300013000",0,0.000,0.000,0.000
2008,8,"30N","135E","61300013500",0,0.000,0.000,0.000
2008,8,"30N","140E","61300014000",0,0.000,0.000,0.000
2008,8,"30N","145E","61300014500",0,0.000,0.000,0.000
2008,8,"35N","140E","61350014000",60,296.500,6.500,3.000
2008,8,"35N","145E","61350014500",252,1632.100,2.500,0.000
2008,8,"35N","150E","61350015000",0,0.000,0.000,0.000
2008,8,"35N","155E","61350015500",0,0.000,0.000,0.000
2008,8,"35N","160E","61350016000",0,0.000,0.000,0.000
2008,8,"35N","165E","61350016500",0,0.000,0.000,0.000
2008,8,"35N","170E","61350017000",0,0.000,0.000,0.000
2008,8,"40N","140E","61400014000",0,0.000,0.000,0.000
2008,8,"40N","145E","61400014500",141,1149.600,1.800,0.000
2008,8,"40N","150E","61400015000",369,3837.500,2.000,0.000
2008,8,"40N","155E","61400015500",235,1726.200,0.000,0.000
2008,8,"40N","160E","61400016000",132,1353.800,0.000,0.000
2008,8,"40N","165E","61400016500",0,0.000,0.000,0.000
2008,8,"40N","170E","61400017000",0,0.000,0.000,0.000
2008,8,"40S","170E","62350017000",0,0.000,0.000,0.000
2008,9,"00N","120E","61000012000",608,1039.243,156.674,0.000
2008,9,"00N","125E","61000012500",1218,2078.496,313.341,0.000
2008,9,"05S","120E","62000012000",1215,2078.505,313.335,0.000
2008,9,"05S","125E","62000012500",1216,2078.505,313.329,0.000
2008,9,"05S","130E","62000013000",1215,2078.496,313.335,0.000
2008,9,"10S","120E","62050012000",611,1039.246,156.663,0.000
2008,9,"10S","155E","62050015500",54,168.353,15.251,0.000
2008,9,"10S","160E","62050016000",0,0.000,0.000,0.000
2008,9,"10S","165E","62050016500",0,0.000,0.000,0.000
2008,9,"15N","135E","61150013500",0,0.000,0.000,0.000
2008,9,"15N","150E","61150015000",0,0.000,0.000,0.000
2008,9,"15N","155E","61150015500",0,0.000,0.000,0.000
2008,9,"15N","170E","61150017000",0,0.000,0.000,0.000
2008,9,"20N","140E","61200014000",0,0.000,0.000,0.000
2008,9,"20N","145E","61200014500",0,0.000,0.000,0.000
2008,9,"20N","150E","61200015000",0,0.000,0.000,0.000
2008,9,"20N","155E","61200015500",0,0.000,0.000,0.000
2008,9,"20N","160E","61200016000",0,0.000,0.000,0.000
2008,9,"20N","165E","61200016500",0,0.000,0.000,0.000
2008,9,"20N","170E","61200017000",0,0.000,0.000,0.000
2008,9,"25N","125E","61250012500",0,0.000,0.000,0.000
2008,9,"25N","130E","61250013000",0,0.000,0.000,0.000
2008,9,"25N","140E","61250014000",0,0.000,0.000,0.000
2008,9,"25N","165E","61250016500",0,0.000,0.000,0.000
2008,9,"30N","125E","61300012500",109,265.700,9.300,0.000
2008,9,"30N","130E","61300013000",0,0.000,0.000,0.000
2008,9,"30N","135E","61300013500",0,0.000,0.000,0.000
2008,9,"30N","140E","61300014000",0,0.000,0.000,0.000
2008,9,"30N","145E","61300014500",0,0.000,0.000,0.000
2008,9,"35N","140E","61350014000",58,220.900,5.300,0.000
2008,9,"35N","145E","61350014500",436,2448.300,6.800,0.000
2008,9,"35N","150E","61350015000",103,383.800,0.000,0.000
2008,9,"35N","155E","61350015500",0,0.000,0.000,0.000
2008,9,"35N","160E","61350016000",0,0.000,0.000,0.000
2008,9,"35N","165E","61350016500",0,0.000,0.000,0.000
2008,9,"35N","170E","61350017000",0,0.000,0.000,0.000
2008,9,"40N","140E","61400014000",0,0.000,0.000,0.000
2008,9,"40N","145E","61400014500",144,657.700,4.900,0.000
2008,9,"40N","150E","61400015000",347,2252.500,0.100,0.000
2008,9,"40N","155E","61400015500",159,1030.200,0.000,0.000
2008,9,"40N","160E","61400016000",0,0.000,0.000,0.000
2008,9,"40N","165E","61400016500",73,198.400,0.000,0.000
2008,9,"40N","170E","61400017000",53,170.000,0.000,0.000
2008,10,"00N","120E","61000012000",1292,1039.243,156.674,0.000
2008,10,"00N","125E","61000012500",2562,2078.496,313.341,0.000
2008,10,"00N","150E","61000015000",0,0.000,0.000,0.000
2008,10,"00N","155E","61000015500",0,0.000,0.000,0.000
2008,10,"00N","160E","61000016000",0,0.000,0.000,0.000
2008,10,"00N","165E","61000016500",0,0.000,0.000,0.000
2008,10,"00N","170E","61000017000",0,0.000,0.000,0.000
2008,10,"00N","175E","61000017500",0,0.000,0.000,0.000
2008,10,"05N","145E","61050014500",0,0.000,0.000,0.000
2008,10,"05N","150E","61050015000",0,0.000,0.000,0.000
2008,10,"05N","155E","61050015500",0,0.000,0.000,0.000
2008,10,"05N","165E","61050016500",0,0.000,0.000,0.000
2008,10,"05N","170E","61050017000",0,0.000,0.000,0.000
2008,10,"05N","175E","61050017500",0,0.000,0.000,0.000
2008,10,"05S","120E","62000012000",2550,2078.505,313.335,0.000
2008,10,"05S","125E","62000012500",2565,2078.505,313.329,0.000
2008,10,"05S","130E","62000013000",2556,2078.496,313.335,0.000
2008,10,"05S","155E","62000015500",0,0.000,0.000,0.000
2008,10,"05S","160E","62000016000",0,0.000,0.000,0.000
2008,10,"05S","165E","62000016500",0,0.000,0.000,0.000
2008,10,"05S","170E","62000017000",0,0.000,0.000,0.000
2008,10,"10N","150E","61100015000",0,0.000,0.000,0.000
2008,10,"10N","155E","61100015500",0,0.000,0.000,0.000
2008,10,"10N","175E","61100017500",0,0.000,0.000,0.000
2008,10,"10S","120E","62050012000",1287,1039.246,156.663,0.000
2008,10,"10S","155E","62050015500",0,0.000,0.000,0.000
2008,10,"10S","160E","62050016000",0,0.000,0.000,0.000
2008,10,"10S","165E","62050016500",0,0.000,0.000,0.000
2008,10,"10S","170E","62050017000",0,0.000,0.000,0.000
2008,10,"15N","150E","61150015000",0,0.000,0.000,0.000
2008,10,"15N","155E","61150015500",0,0.000,0.000,0.000
2008,10,"15N","170E","61150017000",0,0.000,0.000,0.000
2008,10,"15N","175E","61150017500",0,0.000,0.000,0.000
2008,10,"15N","180W","64150017500",0,0.000,0.000,0.000
2008,10,"20N","125E","61200012500",0,0.000,0.000,0.000
2008,10,"20N","150E","61200015000",0,0.000,0.000,0.000
2008,10,"20N","170E","61200017000",0,0.000,0.000,0.000
2008,10,"20N","175E","61200017500",0,0.000,0.000,0.000
2008,10,"25N","125E","61250012500",146,423.700,195.400,0.000
2008,10,"25N","130E","61250013000",0,0.000,0.000,0.000
2008,10,"25N","140E","61250014000",0,0.000,0.000,0.000
2008,10,"25N","165E","61250016500",0,0.000,0.000,0.000
2008,10,"30N","125E","61300012500",0,0.000,0.000,0.000
2008,10,"30N","130E","61300013000",0,0.000,0.000,0.000
2008,10,"30N","135E","61300013500",0,0.000,0.000,0.000
2008,10,"35N","140E","61350014000",353,2511.600,0.000,0.000
2008,10,"35N","145E","61350014500",343,1279.500,0.000,0.000
2008,10,"35N","150E","61350015000",135,542.400,0.000,0.000
2008,10,"35N","155E","61350015500",0,0.000,0.000,0.000
2008,10,"35N","175W","64350017000",0,0.000,0.000,0.000
2008,10,"40N","140E","61400014000",0,0.000,0.000,0.000
2008,10,"40N","145E","61400014500",73,442.700,0.000,0.000
2008,10,"40N","150E","61400015000",472,3168.300,0.000,0.000
2008,10,"40N","155E","61400015500",62,242.600,0.000,0.000
2008,10,"40N","160E","61400016000",0,0.000,0.000,0.000
2008,10,"40N","165E","61400016500",0,0.000,0.000,0.000
2008,10,"40N","170E","61400017000",0,0.000,0.000,0.000
2008,10,"40N","175E","61400017500",0,0.000,0.000,0.000
2008,10,"40N","175W","64400017000",0,0.000,0.000,0.000
2008,10,"40N","180W","64400017500",0,0.000,0.000,0.000
2008,11,"00N","120E","61000012000",266,1039.243,156.674,0.000
2008,11,"00N","125E","61000012500",525,2078.496,313.341,0.000
2008,11,"00N","145E","61000014500",0,0.000,0.000,0.000
2008,11,"00N","150E","61000015000",0,0.000,0.000,0.000
2008,11,"00N","155E","61000015500",0,0.000,0.000,0.000
2008,11,"05N","140E","61050014000",0,0.000,0.000,0.000
2008,11,"05N","145E","61050014500",0,0.000,0.000,0.000
2008,11,"05N","150E","61050015000",0,0.000,0.000,0.000
