"YY","flag_code","LAT5","LON5","cwp_grid","HHOOKS","ALB_C","ALB_N","YFT_C","YFT_N","BET_C","BET_N","MLS_C","MLS_N","BLM_C","BLM_N","BUM_C","BUM_N","SWO_C","SWO_N","OTH_C","OTH_N"
"1953","  ","15S","175E","62100017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20N","115E","61200011500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20N","120E","61200012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20N","125E","61200012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20N","130E","61200013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20N","135E","61200013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20N","140E","61200014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20N","145E","61200014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20N","150E","61200015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20N","155E","61200015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20N","175W","64200017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20S","145E","62150014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20S","150E","62150015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20S","155E","62150015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20S","160E","62150016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20S","165E","62150016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20S","170E","62150017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","20S","175E","62150017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","25N","130E","61250013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","25N","155E","61250015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","25N","160E","61250016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","25N","165E","61250016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","25N","165W","64250016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","25N","170E","61250017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","25N","170W","64250016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","25N","175E","61250017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","25N","175W","64250017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","25N","180W","64250017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","25S","150E","62200015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","25S","155E","62200015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","30N","120E","61300012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","30N","125E","61300012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","30N","165E","61300016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","30N","165W","64300016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","30N","170E","61300017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","30N","170W","64300016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","30N","175W","64300017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","30N","180W","64300017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","35N","160E","61350016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","35N","165E","61350016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","35N","170E","61350017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","35N","175E","61350017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","35N","180W","64350017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","40N","140E","61400014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","40N","145E","61400014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","40N","165E","61400016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","  ","45N","160E","61450016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1953","JP","05N","130E","61050013000","12421.29","0.23","11","709.766","24920","1110.886","18702","5.082","66","2.606","77","137.766","2357","9.943","210","720.305","25890"
"1953","JP","05N","150E","61050015000","12644.42","8.933","401","781.712","27360","861.141","14454","2.233","29","5.01","148","331.414","5670","2.036","43","792.523","28338"
"1953","JP","05N","175E","61050017500","13162.48","18.029","850","340.767","11612","1397.339","23454","13.63","177","6.059","179","462.163","7907","5.92","125","349.242","12645"
"1953","JP","05N","180W","64050017500","23428.99","22.512","1053","481.685","15421","2640.136","44314","8.932","116","12.522","370","784.748","13426","10.797","228","495.339","17127"
"1953","JP","10N","180W","64100017500","20971.52","50.623","2006","205.783","6358","2989.203","50173","27.338","355","4.907","145","342.166","5854","6.96","147","217.151","7531"
"1953","JP","10S","155E","62050015500","16775.02","33.521","2252","1584.193","62807","365.39","6133","2.156","28","28.933","855","365.313","6250","4.024","85","1617.571","66013"
"1953","JP","25N","120E","61250012000","15560.06","0.067","4","5.188","194","0.358","6","171.656","2229","359.482","10623","26.478","453","2.888","61","213.158","19028"
"1953","JP","25N","125E","61250012500","12289.11","1.718","102","66.958","2504","19.659","330","179.433","2330","253.192","7482","18.647","319","11.742","248","122.742","5142"
"1953","JP","25N","135E","61250013500","35960.47","1894.357","112449","59.525","2226","487.168","8177","156.485","2032","0.204","6","12.624","216","67.284","1421","97.529","3386"
"1953","JP","25N","140E","61250014000","55534.73","3073.836","158285","97.933","4285","485.798","8154","535.45","6953","1.489","44","130.87","2239","437.277","9235","107.379","4748"
"1953","JP","25N","145E","61250014500","46770.41","749.287","38584","20.206","884","340.905","5722","796.361","10341","3.588","106","61.49","1052","1046.955","22111","36.618","2281"
"1953","JP","25N","150E","61250015000","20993.07","1659.562","85458","4.092","179","125.114","2100","79.628","1034","0","0","5.436","93","158.148","3340","7.841","909"
"1953","JP","30N","130E","61300013000","14005.63","419.863","28345","49.943","1612","374.864","6292","32.112","417","0.576","17","11.164","191","22.917","484","52.256","1742"
"1953","JP","30N","135E","61300013500","93164.83","3235.335","218418","253.023","8167","2165.001","36339","321.516","4175","0.576","17","16.601","284","259.952","5490","327.83","10050"
"1953","JP","30N","140E","61300014000","126040.54","3590.302","255780","174.219","6305","2781.811","46692","250.283","3250","0","0","10.638","182","1938.226","40934","194.795","6965"
"1953","JP","30N","145E","61300014500","38338.45","512.396","36504","12.572","455","531.912","8928","109.584","1423","0","0","5.319","91","1182.377","24971","18.651","636"
"1953","JP","30N","150E","61300015000","23217.15","647.471","46127","8.87","321","258.508","4339","108.892","1414","0","0","8.125","139","334.055","7055","21.241","1459"
"1953","JP","30N","155E","61300015500","35316.08","1326.467","94500","31.085","1125","1054.171","17694","290.866","3777","0.204","6","12.624","216","264.024","5576","41.344","3030"
"1953","JP","30N","160E","61300016000","17611.67","1726.083","91266","12.529","336","284.961","4783","100.112","1300","0","0","6.43","110","83.763","1769","14.281","609"
"1953","JP","30N","175E","61300017500","19792.41","2585.268","136695","13.834","371","899.686","15101","110.124","1430","0","0","5.26","90","111.794","2361","21.804","1043"
"1953","JP","35N","140E","61350014000","44638.7","556.765","39665","29.483","1067","341.261","5728","94.183","1223","0.508","15","3.683","63","475.348","10039","225.919","5962"
"1953","JP","35N","145E","61350014500","32400.51","269.14","19174","3.204","116","245.64","4123","53.213","691","0","0","0","0","1035.496","21869","64.386","1852"
"1953","JP","35N","150E","61350015000","26459.64","81.427","5801","2.404","87","284.902","4782","242.582","3150","0","0","3.799","65","1015.231","21441","9.835","735"
"1953","JP","35N","155E","61350015500","14046.93","144.213","10274","4.504","163","289.847","4865","158.409","2057","0.102","3","9.877","169","238.265","5032","8.168","278"
"1953","JP","40N","150E","61400015000","13233.56","2.868","221","0","0","4.765","80","9.473","123","0.305","9","0","0","177.705","3753","6.739","167"
"1953","JP","40N","155E","61400015500","14183.39","0.351","27","0","0","0.536","9","0","0","0","0","0.526","9","230.12","4860","0.726","18"
"1953","JP","40N","160E","61400016000","16130.75","0","0","0","0","0","0","0","0","0","0","0","0","398.687","8420","0","0"
"1954","  ","00N","115E","61000011500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","120E","61000012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","125E","61000012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","130E","61000013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","135E","61000013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","140E","61000014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","145E","61000014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","150E","61000015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","155E","61000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","155W","64000015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","160E","61000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","160W","64000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","165E","61000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","165W","64000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","170E","61000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","170W","64000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","175E","61000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","175W","64000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","00N","180W","64000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","110E","61050011000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","115E","61050011500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","120E","61050012000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","125E","61050012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","130E","61050013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","135E","61050013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","140E","61050014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","145E","61050014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","150E","61050015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","155E","61050015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","155W","64050015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","160E","61050016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","160W","64050015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","165E","61050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","165W","64050016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","170E","61050017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","170W","64050016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","175E","61050017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","175W","64050017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05N","180W","64050017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05S","135E","62000013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05S","140E","62000014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05S","145E","62000014500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05S","150E","62000015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05S","155E","62000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05S","160E","62000016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05S","160W","63000015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05S","165E","62000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05S","170E","62000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05S","170W","63000016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05S","175E","62000017500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","05S","175W","63000017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","110E","61100011000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","115E","61100011500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","125E","61100012500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","130E","61100013000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","135E","61100013500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","140E","61100014000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","150E","61100015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","155E","61100015500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","155W","64100015000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","160E","61100016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","165E","61100016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","165W","64100016000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","170E","61100017000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1954","  ","10N","170W","64100016500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
